Threads,Connections,Duration,Page,Total Requests,Total Time,Data Read,Requests/Sec,Transfer/Sec,Thread Latency Avg,Thread Latency StDev,Thread Latency Max,Thread Latency +/- StDev,Thread Req/Sec Avg,Thread Req/Sec StDev,Thread Req/Sec Max,Thread Req/Sec +/- StDev,Connect Errors,Read Errors,Write Errors,Timeout Errors
23,31,10,,129918,10.10s,33.48MB,12863.04,3.31MB,3.97ms,98.25%,727.59ms,98.25%,568.99,63.48%,1.61k,63.48%,,,,
23,32,10,,94080,10.10s,24.24MB,9315.98,2.40MB,43.96ms,94.45%,1.21s,94.45%,460.59,65.69%,2.09k,65.69%,,,,
23,33,10,,127453,10.10s,32.84MB,12619.83,3.25MB,3.48ms,97.63%,646.38ms,97.63%,558.04,65.11%,2.55k,65.11%,,,,
23,34,10,,127316,10.10s,32.81MB,12605.22,3.25MB,3.29ms,98.46%,779.81ms,98.46%,555.56,63.15%,1.39k,63.15%,,,,
23,35,10,,127074,10.10s,32.74MB,12582.34,3.24MB,5.91ms,97.65%,828.42ms,97.65%,561.06,67.71%,2.09k,67.71%,,,,
23,36,10,,131967,10.10s,34.00MB,13066.72,3.37MB,3.83ms,97.70%,427.19ms,97.70%,581.16,68.21%,1.91k,68.21%,,,,
23,37,10,,138308,10.10s,35.64MB,13694.94,3.53MB,1.85ms,96.59%,188.49ms,96.59%,602.17,62.92%,1.52k,62.92%,,,,
23,38,10,,130726,10.10s,33.68MB,12943.06,3.34MB,4.92ms,97.29%,412.40ms,97.29%,581.32,69.65%,2.79k,69.65%,,,,
23,39,10,,136353,10.10s,35.13MB,13500.35,3.48MB,1.98ms,97.43%,90.53ms,97.43%,594.26,62.28%,1.94k,62.28%,,,,
23,40,10,,139599,10.10s,35.97MB,13820.89,3.56MB,1.73ms,91.06%,50.73ms,91.06%,607.9,60.49%,1.64k,60.49%,,,,
23,41,10,,139355,10.10s,35.91MB,13798.76,3.56MB,1.77ms,92.90%,57.32ms,92.90%,606.22,61.40%,1.57k,61.40%,,,,
23,42,10,,139071,10.10s,35.83MB,13770.27,3.55MB,2.05ms,98.99%,202.04ms,98.99%,605.01,60.50%,1.66k,60.50%,,,,
23,43,10,,140340,10.10s,36.16MB,13894.68,3.58MB,1.72ms,91.28%,65.71ms,91.28%,611.08,60.28%,1.45k,60.28%,,,,
23,44,10,,98820,10.10s,25.46MB,9785.37,2.52MB,2.96ms,95.02%,128.63ms,95.02%,430.87,70.20%,1.91k,70.20%,,,,
23,45,10,,127820,10.10s,32.94MB,12656.76,3.26MB,1.99ms,97.54%,222.32ms,97.54%,557.51,61.56%,1.77k,61.56%,,,,
23,46,10,,102934,10.10s,26.52MB,10191.62,2.63MB,12.87ms,92.89%,484.52ms,92.89%,453.36,76.87%,3.17k,76.87%,,,,
23,47,10,,107684,10.10s,27.75MB,10662.88,2.75MB,6.64ms,97.47%,477.18ms,97.47%,469.58,80.71%,3.57k,80.71%,,,,
23,48,10,,108722,10.10s,28.01MB,10765.42,2.77MB,8.85ms,97.49%,979.31ms,97.49%,474.01,74.71%,2.79k,74.71%,,,,
23,49,10,,112415,10.10s,28.97MB,11130.8,2.87MB,6.80ms,95.89%,317.58ms,95.89%,488.73,70.55%,2.14k,70.55%,,,,
23,50,10,,103366,10.10s,26.63MB,10234.84,2.64MB,22.11ms,95.28%,1.29s,95.28%,467.56,73.51%,1.94k,73.51%,,,,
24,24,10,,128401,10.10s,33.09MB,12713.51,3.28MB,10.67ms,96.87%,724.96ms,96.87%,551.11,65.17%,1.74k,65.17%,,,,
24,25,10,,122190,10.10s,31.48MB,12099.31,3.12MB,5.77ms,97.83%,655.82ms,97.83%,514.58,64.05%,1.61k,64.05%,,,,
24,26,10,,120742,10.10s,31.11MB,11955.44,3.08MB,14.42ms,95.56%,1.03s,95.56%,533.89,65.53%,1.60k,65.53%,0,0,0,1
24,27,10,,118117,10.10s,30.44MB,11695.25,3.01MB,7.97ms,97.52%,888.20ms,97.52%,505.17,68.38%,1.98k,68.38%,,,,
24,28,10,,124298,10.10s,32.03MB,12307.2,3.17MB,8.15ms,98.55%,862.18ms,98.55%,528.09,66.29%,1.98k,66.29%,,,,
24,29,10,,83884,10.10s,21.61MB,8304.84,2.14MB,14.19ms,97.89%,1.49s,97.89%,356.15,72.29%,1.76k,72.29%,,,,
24,30,10,,117561,10.10s,30.29MB,11639.61,3.00MB,5.57ms,97.12%,414.93ms,97.12%,504.16,62.22%,1.50k,62.22%,,,,
24,31,10,,113337,10.10s,29.20MB,11221.75,2.89MB,13.40ms,95.12%,779.47ms,95.12%,503.9,68.12%,1.83k,68.12%,,,,
24,32,10,,121735,10.10s,31.37MB,12052.79,3.11MB,3.08ms,98.01%,292.51ms,98.01%,509.66,69.00%,1.74k,69.00%,,,,
24,33,10,,119042,10.10s,30.67MB,11786.4,3.04MB,3.25ms,98.49%,346.30ms,98.49%,498.29,64.16%,1.39k,64.16%,,,,
24,34,10,,124577,10.10s,32.10MB,12334.51,3.18MB,4.49ms,98.47%,487.40ms,98.47%,525.44,63.16%,1.57k,63.16%,,,,
24,35,10,,125444,10.10s,32.32MB,12419.91,3.20MB,6.99ms,98.24%,785.45ms,98.24%,534.55,66.70%,1.80k,66.70%,,,,
24,36,10,,124344,10.10s,32.04MB,12311.51,3.17MB,6.58ms,98.70%,830.49ms,98.70%,528.04,65.37%,1.79k,65.37%,,,,
24,37,10,,129074,10.10s,33.26MB,12780.75,3.29MB,6.93ms,98.73%,1.03s,98.73%,547.18,64.20%,1.60k,64.20%,,,,
24,38,10,,125024,10.10s,32.21MB,12378.24,3.19MB,8.74ms,98.32%,1.06s,98.32%,532.05,67.59%,1.72k,67.59%,,,,
24,39,10,,123330,10.10s,31.78MB,12210.7,3.15MB,7.46ms,98.17%,946.36ms,98.17%,524.59,68.64%,2.44k,68.64%,,,,
24,40,10,,126233,10.10s,32.53MB,12498.06,3.22MB,4.94ms,98.66%,687.15ms,98.66%,534.01,69.01%,2.20k,69.01%,,,,
24,41,10,,87398,10.10s,22.52MB,8653.75,2.23MB,10.02ms,96.36%,1.20s,96.36%,380.42,68.59%,1.90k,68.59%,,,,
24,42,10,,115439,10.10s,29.75MB,11431.3,2.95MB,2.15ms,89.48%,73.51ms,89.48%,482.1,64.98%,1.65k,64.98%,,,,
24,43,10,,116909,10.10s,30.12MB,11576.64,2.98MB,2.85ms,98.35%,326.24ms,98.35%,488.85,68.07%,1.63k,68.07%,,,,
24,44,10,,121717,10.10s,31.36MB,12053.24,3.11MB,4.18ms,97.83%,404.00ms,97.83%,513.52,71.31%,1.63k,71.31%,,,,
24,45,10,,125183,10.10s,32.26MB,12394.19,3.19MB,3.38ms,97.82%,248.04ms,97.82%,527.25,67.09%,1.96k,67.09%,,,,
24,46,10,,116567,10.10s,30.04MB,11541.98,2.97MB,4.97ms,98.42%,881.24ms,98.42%,491.29,68.03%,1.20k,68.03%,,,,
24,47,10,,115798,10.10s,29.84MB,11464.24,2.95MB,5.56ms,98.55%,789.95ms,98.55%,490.59,69.37%,1.71k,69.37%,,,,
24,48,10,,104325,10.10s,26.88MB,10328.53,2.66MB,24.45ms,96.68%,1.53s,96.68%,439.3,73.98%,2.70k,73.98%,,,,
24,49,10,,104391,10.10s,26.90MB,10337.68,2.66MB,21.56ms,98.13%,1.94s,98.13%,434.92,71.56%,1.58k,71.56%,,,,
24,50,10,,95745,10.10s,24.67MB,9479.95,2.44MB,20.22ms,98.34%,1.79s,98.34%,400.01,74.73%,3.26k,74.73%,,,,
25,25,10,,109510,10.02s,28.22MB,10933.1,2.82MB,12.40ms,97.14%,1.33s,97.14%,449.87,66.54%,1.58k,66.54%,,,,
25,26,10,,104143,10.02s,26.83MB,10393.43,2.68MB,15.40ms,95.97%,808.09ms,95.97%,436.36,64.40%,1.37k,64.40%,,,,
25,27,10,,72061,10.02s,18.57MB,7191.91,1.85MB,17.34ms,95.90%,1.18s,95.90%,302.54,69.32%,1.31k,69.32%,,,,
25,28,10,,102415,10.01s,26.39MB,10226.96,2.64MB,5.96ms,97.98%,789.41ms,97.98%,414.09,66.59%,1.49k,66.59%,,,,
25,29,10,,132030,10.10s,34.02MB,13072.52,3.37MB,2.57ms,96.77%,162.88ms,96.77%,529.23,65.03%,1.84k,65.03%,,,,
25,30,10,,125405,10.10s,32.31MB,12416.62,3.20MB,3.34ms,98.38%,194.50ms,98.38%,506.98,66.84%,2.20k,66.84%,,,,
25,31,10,,136964,10.10s,35.29MB,13562.18,3.49MB,2.72ms,98.32%,194.93ms,98.32%,549.83,61.95%,1.75k,61.95%,,,,
25,32,10,,132348,10.10s,34.10MB,13104.33,3.38MB,4.19ms,98.08%,325.55ms,98.08%,535.7,63.98%,1.54k,63.98%,,,,
25,33,10,,136783,10.10s,35.24MB,13543.53,3.49MB,2.13ms,94.55%,85.42ms,94.55%,547.91,62.50%,1.70k,62.50%,,,,
25,34,10,,141012,10.10s,36.33MB,13961.63,3.60MB,2.03ms,94.44%,99.42ms,94.44%,563.71,61.86%,1.62k,61.86%,,,,
25,35,10,,138719,10.10s,35.74MB,13734.62,3.54MB,2.12ms,94.87%,110.60ms,94.87%,555.39,62.12%,1.52k,62.12%,,,,
25,36,10,,136963,10.10s,35.29MB,13561.85,3.49MB,2.09ms,95.50%,82.86ms,95.50%,549.18,62.18%,2.18k,62.18%,,,,
25,37,10,,134188,10.10s,34.58MB,13286.01,3.42MB,2.43ms,99.28%,522.72ms,99.28%,538.29,64.60%,1.67k,64.60%,,,,
25,38,10,,128526,10.10s,33.12MB,12725.45,3.28MB,2.24ms,96.05%,176.31ms,96.05%,514.75,65.18%,1.84k,65.18%,,,,
25,39,10,,93014,10.10s,23.97MB,9210.02,2.37MB,5.70ms,97.54%,319.75ms,97.54%,379.78,71.79%,1.64k,71.79%,,,,
25,40,10,,121692,10.10s,31.36MB,12048.3,3.10MB,2.52ms,96.90%,180.52ms,96.90%,487.3,62.66%,1.31k,62.66%,,,,
25,41,10,,124049,10.10s,31.96MB,12281.8,3.16MB,2.19ms,92.88%,145.66ms,92.88%,495.75,60.71%,1.62k,60.71%,,,,
25,42,10,,122171,10.10s,31.48MB,12096.02,3.12MB,3.84ms,99.01%,928.64ms,99.01%,491.87,63.07%,1.36k,63.07%,,,,
25,43,10,,120230,10.10s,30.98MB,11905.81,3.07MB,4.21ms,97.60%,408.25ms,97.60%,487.67,67.76%,1.71k,67.76%,,,,
25,44,10,,116409,10.10s,30.00MB,11525.89,2.97MB,4.25ms,97.04%,327.17ms,97.04%,470.75,69.87%,1.85k,69.87%,,,,
25,45,10,,119739,10.10s,30.85MB,11854.59,3.05MB,7.04ms,96.22%,648.99ms,96.22%,491.81,67.43%,1.51k,67.43%,,,,
25,46,10,,129173,10.10s,33.28MB,12789.81,3.30MB,3.55ms,98.03%,699.70ms,98.03%,518.74,64.04%,1.55k,64.04%,,,,
25,47,10,,128907,10.10s,33.22MB,12763.78,3.29MB,3.71ms,98.41%,743.11ms,98.41%,518.19,64.12%,1.50k,64.12%,,,,
25,48,10,,128262,10.10s,33.05MB,12699.8,3.27MB,5.45ms,99.17%,936.67ms,99.17%,521.37,63.43%,1.78k,63.43%,,,,
25,49,10,,127179,10.10s,32.77MB,12592.11,3.24MB,4.57ms,98.88%,758.08ms,98.88%,515.74,64.61%,1.63k,64.61%,,,,
25,50,10,,102380,10.10s,26.38MB,10137.67,2.61MB,13.14ms,93.89%,1.03s,93.89%,412.49,72.30%,2.48k,72.30%,,,,
26,26,10,,113185,10.10s,29.16MB,11207.27,2.89MB,22.05ms,96.53%,1.66s,96.53%,457.43,62.64%,1.45k,62.64%,,,,
26,27,10,,125987,10.10s,32.46MB,12474.01,3.21MB,10.48ms,98.39%,1.18s,98.39%,496.77,65.38%,2.11k,65.38%,,,,
26,28,10,,130204,10.10s,33.55MB,12894.09,3.32MB,10.67ms,98.16%,875.01ms,98.16%,511.59,62.47%,1.46k,62.47%,,,,
26,29,10,,129813,10.10s,33.45MB,12853.31,3.31MB,9.12ms,98.36%,821.92ms,98.36%,507.81,65.14%,1.55k,65.14%,,,,
26,30,10,,126246,10.10s,32.53MB,12499.36,3.22MB,10.07ms,98.43%,1.00s,98.43%,496.18,66.94%,1.76k,66.94%,,,,
26,31,10,,120074,10.10s,30.94MB,11889.71,3.06MB,21.58ms,95.19%,1.72s,95.19%,493.16,70.02%,2.68k,70.02%,,,,
26,32,10,,132875,10.10s,34.24MB,13155.81,3.39MB,3.78ms,98.12%,443.63ms,98.12%,514.7,63.74%,1.61k,63.74%,,,,
26,33,10,,131867,10.10s,33.98MB,13058.61,3.36MB,2.19ms,91.76%,59.17ms,91.76%,508.76,63.26%,2.51k,63.26%,,,,
26,34,10,,135496,10.10s,34.91MB,13416.49,3.46MB,2.27ms,97.34%,214.37ms,97.34%,522.3,60.68%,1.64k,60.68%,,,,
26,35,10,,134423,10.10s,34.64MB,13310.07,3.43MB,3.30ms,98.57%,203.48ms,98.57%,520.03,67.78%,2.01k,67.78%,,,,
26,36,10,,133903,10.10s,34.50MB,13257.93,3.42MB,2.66ms,98.70%,202.68ms,98.70%,516.43,61.46%,1.64k,61.46%,,,,
26,37,10,,115441,10.10s,29.75MB,11432.45,2.95MB,2.75ms,95.64%,158.61ms,95.64%,445.53,66.51%,1.75k,66.51%,,,,
26,38,10,,111022,10.10s,28.61MB,10992.11,2.83MB,2.57ms,92.18%,79.51ms,92.18%,428.26,68.10%,1.60k,68.10%,,,,
26,39,10,,112191,10.10s,28.91MB,11108.85,2.86MB,2.93ms,98.41%,227.04ms,98.41%,433.07,68.31%,1.61k,68.31%,,,,
26,40,10,,117928,10.10s,30.39MB,11676.79,3.01MB,3.18ms,98.35%,453.12ms,98.35%,454.95,66.47%,1.61k,66.47%,,,,
26,41,10,,110468,10.10s,28.46MB,10936.5,2.82MB,4.95ms,97.43%,425.32ms,97.43%,433.24,69.35%,1.75k,69.35%,,,,
26,42,10,,119188,10.10s,30.71MB,11801.82,3.04MB,8.57ms,98.28%,998.49ms,98.28%,470.31,68.28%,1.89k,68.28%,,,,
26,43,10,,117040,10.10s,30.16MB,11587.44,2.99MB,8.99ms,97.83%,978.32ms,97.83%,462.84,68.95%,2.21k,68.95%,,,,
26,44,10,,117079,10.10s,30.17MB,11596.03,2.99MB,7.85ms,98.48%,968.61ms,98.48%,459.99,67.60%,2.32k,67.60%,,,,
26,45,10,,117644,10.10s,30.31MB,11648.46,3.00MB,9.43ms,98.64%,1.27s,98.64%,462.51,66.05%,1.47k,66.05%,,,,
26,46,10,,116239,10.10s,29.95MB,11510.46,2.97MB,11.81ms,98.46%,1.24s,98.46%,460.17,67.34%,1.71k,67.34%,,,,
26,47,10,,113140,10.10s,29.15MB,11202.14,2.89MB,10.36ms,98.14%,1.39s,98.14%,449.77,67.98%,1.28k,67.98%,,,,
26,48,10,,116618,10.10s,30.05MB,11546.44,2.98MB,6.12ms,98.89%,1.04s,98.89%,456.9,69.62%,2.53k,69.62%,,,,
26,49,10,,80122,10.10s,20.64MB,7932.35,2.04MB,28.26ms,94.32%,1.38s,94.32%,356.39,72.10%,1.92k,72.10%,,,,
26,50,10,,119583,10.10s,30.81MB,11839.67,3.05MB,11.27ms,98.37%,1.68s,98.37%,472.45,66.72%,1.27k,66.72%,,,,
27,27,10,,127743,10.10s,32.92MB,12648.39,3.26MB,14.45ms,97.80%,1.15s,97.80%,485.19,72.07%,1.83k,72.07%,,,,
27,28,10,,126271,10.10s,32.54MB,12502.43,3.22MB,10.63ms,97.43%,1.68s,97.43%,480.15,69.33%,1.54k,69.33%,0,0,0,1
27,29,10,,123030,10.10s,31.70MB,12181.54,3.14MB,4.26ms,98.23%,404.74ms,98.23%,460.91,72.44%,1.69k,72.44%,,,,
27,30,10,,130654,10.10s,33.67MB,12935.7,3.33MB,2.21ms,90.61%,75.60ms,90.61%,485.22,68.22%,1.95k,68.22%,,,,
27,31,10,,132915,10.10s,34.25MB,13161.17,3.39MB,4.64ms,98.96%,1.10s,98.96%,495.2,70.44%,1.59k,70.44%,,,,
27,32,10,,136099,10.10s,35.07MB,13474.87,3.47MB,2.16ms,93.19%,86.73ms,93.19%,504.06,61.79%,1.61k,61.79%,,,,
27,33,10,,135827,10.10s,35.00MB,13449.56,3.47MB,2.14ms,93.50%,98.43ms,93.50%,503.94,69.07%,1.65k,69.07%,,,,
27,34,10,,132692,10.10s,34.19MB,13137.79,3.39MB,2.23ms,97.63%,207.78ms,97.63%,492.07,67.42%,1.59k,67.42%,,,,
27,35,10,,136669,10.10s,35.22MB,13531.28,3.49MB,2.15ms,92.82%,82.84ms,92.82%,506.74,65.10%,1.51k,65.10%,,,,
27,36,10,,136940,10.10s,35.29MB,13557.1,3.49MB,2.21ms,98.54%,294.45ms,98.54%,508.14,64.77%,1.68k,64.77%,,,,
27,37,10,,89647,10.10s,23.10MB,8877.83,2.29MB,33.01ms,94.91%,983.72ms,94.91%,364.34,69.89%,1.88k,69.89%,,,,
27,38,10,,132032,10.10s,34.02MB,13072.28,3.37MB,2.20ms,91.31%,96.09ms,91.31%,489.84,64.41%,1.68k,64.41%,,,,
27,39,10,,124594,10.10s,32.10MB,12336.08,3.18MB,3.59ms,98.50%,203.12ms,98.50%,467.29,71.24%,2.59k,71.24%,,,,
27,40,10,,136666,10.10s,35.21MB,13531.27,3.49MB,2.12ms,92.19%,76.48ms,92.19%,506.13,63.15%,1.66k,63.15%,,,,
27,41,10,,134349,10.10s,34.62MB,13302.71,3.43MB,4.51ms,97.96%,414.17ms,97.96%,504.2,70.35%,1.82k,70.35%,,,,
27,42,10,,137810,10.10s,35.51MB,13645.13,3.52MB,2.17ms,96.80%,214.30ms,96.80%,510.95,63.88%,1.55k,63.88%,,,,
27,43,10,,134996,10.10s,34.78MB,13366.6,3.44MB,2.10ms,92.12%,79.45ms,92.12%,501.38,65.96%,1.89k,65.96%,,,,
27,44,10,,125132,10.10s,32.24MB,12389.23,3.19MB,5.18ms,97.20%,212.63ms,97.20%,472.7,70.70%,2.05k,70.70%,,,,
27,45,10,,134147,10.10s,34.57MB,13282.29,3.42MB,3.75ms,98.62%,652.35ms,98.62%,500.88,65.72%,1.53k,65.72%,,,,
27,46,10,,132698,10.10s,34.19MB,13138.65,3.39MB,2.11ms,89.93%,76.90ms,89.93%,492.46,61.48%,1.70k,61.48%,,,,
27,47,10,,120993,10.10s,31.18MB,11978.44,3.09MB,2.72ms,98.63%,458.57ms,98.63%,448.39,69.95%,1.41k,69.95%,,,,
27,48,10,,131306,10.10s,33.83MB,13000.65,3.35MB,2.12ms,89.09%,45.09ms,89.09%,487.28,66.06%,1.37k,66.06%,,,,
27,49,10,,90220,10.10s,23.25MB,8934.31,2.30MB,41.97ms,94.51%,1.79s,94.51%,390.13,71.27%,2.54k,71.27%,,,,
27,50,10,,120922,10.10s,31.16MB,11972.45,3.08MB,8.92ms,98.05%,1.69s,98.05%,471.39,69.57%,1.66k,69.57%,,,,
28,28,10,,132639,10.10s,34.18MB,13134.51,3.38MB,2.48ms,95.87%,159.50ms,95.87%,474.95,68.68%,1.66k,68.68%,,,,
28,29,10,,131515,10.10s,33.89MB,13021.43,3.36MB,2.40ms,96.13%,159.22ms,96.13%,470.86,66.23%,1.82k,66.23%,,,,
28,30,10,,133977,10.10s,34.52MB,13264.89,3.42MB,2.28ms,93.68%,126.41ms,93.68%,478.51,63.86%,1.53k,63.86%,,,,
28,31,10,,132366,10.10s,34.11MB,13106.37,3.38MB,2.33ms,93.31%,74.75ms,93.31%,473.77,66.27%,1.58k,66.27%,,,,
28,32,10,,126718,10.10s,32.65MB,12546.65,3.23MB,2.40ms,92.05%,99.39ms,92.05%,452.55,68.23%,1.44k,68.23%,,,,
28,33,10,,130579,10.10s,33.65MB,12928.97,3.33MB,3.25ms,99.50%,774.83ms,99.50%,467.75,65.48%,1.46k,65.48%,,,,
28,34,10,,134058,10.10s,34.54MB,13274.43,3.42MB,2.26ms,94.09%,129.60ms,94.09%,480.19,64.79%,2.17k,64.79%,,,,
28,35,10,,134145,10.10s,34.57MB,13282.15,3.42MB,2.26ms,93.31%,83.64ms,93.31%,479.96,66.04%,1.68k,66.04%,,,,
28,36,10,,134785,10.10s,34.73MB,13345.25,3.44MB,2.48ms,99.11%,406.36ms,99.11%,482.32,67.32%,1.52k,67.32%,,,,
28,37,10,,118505,10.10s,30.54MB,11734.81,3.02MB,3.15ms,97.86%,220.34ms,97.86%,424.2,69.56%,1.29k,69.56%,,,,
28,38,10,,106958,10.10s,27.56MB,10589.57,2.73MB,3.90ms,98.36%,209.88ms,98.36%,383.3,69.92%,1.08k,69.92%,,,,
28,39,10,,132879,10.10s,34.24MB,13156.12,3.39MB,2.22ms,92.71%,82.93ms,92.71%,474.86,67.00%,1.42k,67.00%,,,,
28,40,10,,136733,10.10s,35.23MB,13538.49,3.49MB,2.15ms,91.10%,71.68ms,91.10%,488.84,64.53%,1.51k,64.53%,,,,
28,41,10,,128154,10.10s,33.02MB,12688.78,3.27MB,3.74ms,98.41%,279.50ms,98.41%,468.4,73.59%,1.79k,73.59%,0,0,0,1
28,42,10,,133470,10.10s,34.39MB,13214.82,3.41MB,2.27ms,96.02%,187.49ms,96.02%,477.41,65.36%,1.49k,65.36%,,,,
28,43,10,,136526,10.10s,35.18MB,13517.24,3.48MB,2.17ms,92.23%,86.63ms,92.23%,488.11,62.93%,1.52k,62.93%,,,,
28,44,10,,135472,10.10s,34.91MB,13413.75,3.46MB,2.51ms,99.29%,521.48ms,99.29%,486.12,64.21%,1.96k,64.21%,,,,
28,45,10,,133094,10.10s,34.29MB,13179.05,3.40MB,2.24ms,92.36%,83.15ms,92.36%,475.63,62.55%,1.65k,62.55%,,,,
28,46,10,,128107,10.10s,33.01MB,12686.63,3.27MB,3.22ms,98.74%,204.29ms,98.74%,464,67.37%,1.81k,67.37%,,,,
28,47,10,,125187,10.10s,32.26MB,12395.44,3.19MB,3.44ms,98.69%,411.56ms,98.69%,450.84,67.70%,2.10k,67.70%,,,,
28,48,10,,116942,10.10s,30.13MB,11578.21,2.98MB,3.16ms,98.82%,223.64ms,98.82%,419.28,66.70%,1.48k,66.70%,,,,
28,49,10,,116514,10.10s,30.02MB,11536.41,2.97MB,3.03ms,98.77%,395.19ms,98.77%,418.06,70.33%,1.83k,70.33%,,,,
28,50,10,,98446,10.10s,25.37MB,9746.75,2.51MB,3.06ms,92.26%,129.95ms,92.26%,352.67,69.05%,2.16k,69.05%,,,,
29,29,10,,114715,10.10s,29.56MB,11359.7,2.93MB,3.51ms,98.59%,206.38ms,98.59%,397,67.77%,1.51k,67.77%,,,,
29,30,10,,123498,10.10s,31.82MB,12227.32,3.15MB,7.07ms,95.77%,212.62ms,95.77%,436.04,72.24%,1.47k,72.24%,,,,
29,31,10,,136739,10.10s,35.23MB,13539.2,3.49MB,2.32ms,91.36%,50.95ms,91.36%,471.83,65.57%,1.60k,65.57%,,,,
29,32,10,,136369,10.10s,35.14MB,13501.85,3.48MB,2.45ms,97.33%,230.92ms,97.33%,471.26,65.61%,1.68k,65.61%,,,,
29,33,10,,138543,10.10s,35.70MB,13717.47,3.53MB,2.28ms,91.75%,74.01ms,91.75%,476.7,64.12%,1.22k,64.12%,,,,
29,34,10,,137358,10.10s,35.39MB,13600.13,3.50MB,2.30ms,92.24%,88.93ms,92.24%,473.24,66.71%,1.51k,66.71%,,,,
29,35,10,,131383,10.10s,33.85MB,13009.13,3.35MB,2.43ms,95.15%,167.99ms,95.15%,454.76,69.56%,2.42k,69.56%,,,,
29,36,10,,133622,10.10s,34.43MB,13229.86,3.41MB,2.36ms,92.57%,101.79ms,92.57%,461.12,66.59%,1.72k,66.59%,,,,
29,37,10,,127247,10.10s,32.79MB,12599.33,3.25MB,2.47ms,93.02%,104.13ms,93.02%,438.63,64.92%,1.11k,64.92%,,,,
29,38,10,,130887,10.10s,33.73MB,12958.65,3.34MB,2.42ms,93.31%,105.89ms,93.31%,452.11,69.58%,1.64k,69.58%,,,,
29,39,10,,127253,10.10s,32.79MB,12600.88,3.25MB,2.45ms,92.17%,84.63ms,92.17%,439.06,70.55%,1.33k,70.55%,,,,
29,40,10,,126939,10.10s,32.71MB,12568.35,3.24MB,2.44ms,90.56%,68.40ms,90.56%,438.38,67.91%,1.55k,67.91%,,,,
29,41,10,,134189,10.10s,34.58MB,13286.2,3.42MB,2.29ms,92.12%,74.95ms,92.12%,463.48,64.67%,1.49k,64.67%,,,,
29,42,10,,134372,10.10s,34.62MB,13304.19,3.43MB,2.30ms,92.87%,128.21ms,92.87%,463.78,63.46%,1.66k,63.46%,,,,
29,43,10,,132556,10.10s,34.16MB,13124.94,3.38MB,2.36ms,96.19%,213.53ms,96.19%,457.28,63.51%,1.54k,63.51%,,,,
29,44,10,,132366,10.10s,34.11MB,13105.32,3.38MB,2.28ms,90.81%,64.35ms,90.81%,457.37,64.61%,1.76k,64.61%,,,,
29,45,10,,133374,10.10s,34.37MB,13205.15,3.40MB,2.31ms,92.15%,93.56ms,92.15%,459.84,64.25%,1.48k,64.25%,,,,
29,46,10,,132500,10.10s,34.14MB,13119.26,3.38MB,3.70ms,98.46%,202.34ms,98.46%,461.02,66.63%,1.28k,66.63%,,,,
29,47,10,,132746,10.10s,34.20MB,13143.22,3.39MB,4.48ms,97.86%,410.76ms,97.86%,463.44,70.93%,1.77k,70.93%,,,,
29,48,10,,134574,10.10s,34.68MB,13324.59,3.43MB,3.72ms,98.51%,412.23ms,98.51%,467.58,67.81%,1.45k,67.81%,,,,
29,49,10,,130637,10.10s,33.66MB,12935.38,3.33MB,3.55ms,98.44%,354.67ms,98.44%,454.38,70.76%,1.93k,70.76%,,,,
29,50,10,,132189,10.10s,34.06MB,13088.66,3.37MB,2.28ms,89.56%,36.06ms,89.56%,455.88,65.30%,1.49k,65.30%,,,,
30,30,10,,118407,10.10s,30.51MB,11724.05,3.02MB,2.77ms,90.98%,64.50ms,90.98%,395.03,71.49%,1.69k,71.49%,,,,
30,31,10,,129826,10.10s,33.45MB,12854.26,3.31MB,2.54ms,91.72%,68.78ms,91.72%,433.45,68.74%,1.60k,68.74%,,,,
30,32,10,,129250,10.10s,33.30MB,12797.83,3.30MB,2.60ms,94.52%,138.29ms,94.52%,431.5,67.74%,1.53k,67.74%,,,,
30,33,10,,131508,10.10s,33.89MB,13020.45,3.35MB,2.49ms,93.40%,81.32ms,93.40%,438.02,67.25%,1.31k,67.25%,,,,
30,34,10,,132847,10.10s,34.23MB,13153.98,3.39MB,2.66ms,99.00%,365.39ms,99.00%,443.88,66.78%,1.60k,66.78%,,,,
30,35,10,,132499,10.10s,34.14MB,13119.04,3.38MB,2.65ms,98.70%,372.61ms,98.70%,442.29,68.67%,1.59k,68.67%,,,,
30,36,10,,132808,10.10s,34.22MB,13145.76,3.39MB,2.42ms,91.60%,87.63ms,91.60%,442.67,63.75%,1.05k,63.75%,,,,
30,37,10,,130224,10.10s,33.55MB,12894.73,3.32MB,2.58ms,97.36%,251.49ms,97.36%,434.56,69.85%,1.56k,69.85%,,,,
30,38,10,,131289,10.10s,33.83MB,12998.41,3.35MB,2.54ms,97.59%,267.16ms,97.59%,438.46,69.82%,1.67k,69.82%,,,,
30,39,10,,128723,10.10s,33.17MB,12746.11,3.28MB,4.52ms,97.95%,403.86ms,97.95%,434.25,72.21%,1.74k,72.21%,,,,
30,40,10,,129325,10.10s,33.32MB,12805.13,3.30MB,2.48ms,95.01%,169.26ms,95.01%,431.86,67.86%,1.68k,67.86%,,,,
30,41,10,,132460,10.10s,34.13MB,13114.64,3.38MB,2.41ms,91.71%,82.13ms,91.71%,441.77,66.91%,1.65k,66.91%,,,,
